"会場","開催日","箱番号","番号","レーン名","品名","ブランド名","枠","脇石","重量","品番","ランク","スタート価格","予想時刻","オークション結果","落札価格"
"JBA金沢","2024/03/08","288","1","---","時計","ROLEX","YG/SS","AT","","69173 90番 ｼｬﾝﾊﾟﾝ","","0","","落札","400000"
"JBA金沢","2024/03/08","288","2","---","時計","ROLEX","YG/SS","AT","","69173 E番 ｼｬﾝﾊﾟﾝ","","0","","落札","420000"
"JBA金沢","2024/03/08","288","10","---","時計","ROLEX","PG/SS","AT","","126621 ﾗﾝﾀﾞﾑ番 茶 保(2020.12) 別展","","0","","落札","2150000"
"JBA金沢","2024/03/08","290","1","---","時計","ROLEX","YG/SS","AT","","16233 L番 ｼｬﾝﾊﾟﾝ","","0","","落札","670000"
"JBA金沢","2024/03/08","290","2","---","時計","ROLEX","YG/SS","AT","","16233G X番 ｼｬﾝﾊﾟﾝ","","0","","落札","530000"
"JBA金沢","2024/03/08","295","1","---","時計","ROLEX","WG/SS","AT","","16234 F番 ｸﾞﾚｰ ﾛｰﾏ 保","","0","","落札","733000"
"JBA金沢","2024/03/08","295","2","---","時計","ROLEX","WG/SS","AT","","16234 U番 青ﾛｰﾏ 保","","0","","落札","720000"
"JBA金沢","2024/03/08","295","3","---","時計","ROLEX","WG/SS","AT","","16234NG T番 白ｼｪﾙ 保","","0","","落札","880000"
"JBA金沢","2024/03/08","295","4","---","時計","ROLEX","SS","AT","","116200 M番 ｼﾙﾊﾞｰ","","0","","落札","670000"
"JBA金沢","2024/03/08","295","5","---","時計","ROLEX","YG/SS","AT","","116233 M番 ｼｬﾝﾊﾟﾝ","","0","","落札","1000000"
"JBA金沢","2024/03/08","295","6","---","時計","ROLEX","YG/SS","AT","","14203 S番 黒 保","","0","","落札","550000"
"JBA金沢","2024/03/08","295","7","---","時計","ROLEX","SS","AT","","114270 K番 黒","","0","","落札","540000"
"JBA金沢","2024/03/08","295","8","---","時計","ROLEX","SS","AT","","114270 Y番 黒 保","","0","","落札","646000"
"JBA金沢","2024/03/08","295","9","---","時計","ROLEX","SS","AT","","216570 ﾗﾝﾀﾞﾑ番 黒 保(2013.4)","","0","","落札","1050000"
"JBA金沢","2024/03/08","295","10","---","時計","ROLEX","SS","AT","","16800 83番 黒","","0","","落札","960000"
"JBA金沢","2024/03/08","300","7","---","時計","ROLEX","YG/革","手巻","","4081/8 34番 ｼｬﾝﾊﾟﾝ","","0","","落札","230000"
"JBA金沢","2024/03/08","300","8","---","時計","ROLEX","WG","手巻","","42番 ﾁｪﾘｰﾆ ｼﾙﾊﾞｰ","","0","","落札","560000"
"JBA金沢","2024/03/08","304","3","---","時計","ROLEX","SS/革","","","1007 ｵｲｽﾀｰﾊﾟｰﾍﾟﾁｭｱﾙ 29番 ﾌﾞﾙｰﾓｻﾞｲｸ 現状","","0","","落札","210000"
"JBA金沢","2024/03/08","306","1","---","時計","ROLEX","YG/SS","AT","","6917 73番 ｼｬﾝﾊﾟﾝ","","0","","落札","270000"
"JBA金沢","2024/03/08","306","2","---","時計","ROLEX","SS","AT","","1501 14番 ｼﾙﾊﾞｰ","","0","","落札","250000"
"JBA金沢","2024/03/08","306","3","---","時計","ROLEX","SS","AT","","1501 18番 黒","","0","","落札","240000"
"JBA金沢","2024/03/08","306","4","---","時計","ROLEX","WG/SS","AT","","1601 22番 ｼﾙﾊﾞｰ","","0","","落札","355000"
"JBA金沢","2024/03/08","306","5","---","時計","ROLEX","YG/SS","AT","","1601 38番 ｼｬﾝﾊﾟﾝ","","0","","落札","375000"
"JBA金沢","2024/03/08","306","6","---","時計","ROLEX","YG/SS","AT","","1601 15番 ｸﾞﾚｰ","","0","","落札","400000"
"JBA金沢","2024/03/08","306","7","---","時計","ROLEX","SS","AT","","1603 25番 ｼﾙﾊﾞｰ 保 不動","","0","","落札","435000"
"JBA金沢","2024/03/08","306","8","---","時計","ROLEX","SS","AT","","16030 R番 ｼﾙﾊﾞｰ 保","","0","","落札","530000"
"JBA金沢","2024/03/08","306","9","---","時計","ROLEX","SS","QZ","","17000 R番 ｼﾙﾊﾞｰ 日ﾛﾚ","","0","","落札","555000"
"JBA金沢","2024/03/08","306","10","---","時計","ROLEX","YG/SS","AT","","16013 65番 ｼｬﾝﾊﾟﾝ","","0","","落札","500000"
"JBA金沢","2024/03/08","321","3","---","時計","ROLEX","SS","AT","","116500LN ﾗﾝﾀﾞﾑ番 黒 保(2021.4) 別展","","0","","落札","3530000"
"JBA金沢","2024/03/08","321","4","---","時計","ROLEX","SS","AT","","126610LV ﾗﾝﾀﾞﾑ番 保(2020.12)","","0","","落札","1950000"
"JBA金沢","2024/03/08","321","5","---","時計","ROLEX","SS","AT","","116610LN ﾗﾝﾀﾞﾑ番 日ﾛﾚ(2018.11)","","0","","落札","1480000"
"JBA金沢","2024/03/08","321","6","---","時計","ROLEX","SS","AT","","16710 D番 黒 保 ｽﾃｨｯｸﾀﾞｲﾔﾙ","","0","","落札","1620000"
"JBA金沢","2024/03/08","321","7","---","時計","ROLEX","SS","AT","","16700 A番 黒 保","","0","","落札","1420000"
"JBA金沢","2024/03/08","321","8","---","時計","ROLEX","SS","AT","","14270 S番 黒","","0","","落札","536000"
"JBA金沢","2024/03/08","321","9","---","時計","ROLEX","WG/SS","AT","","116234G D番 ﾎﾘｺﾝ ｼﾙﾊﾞｰ","","0","","落札","950000"
"JBA金沢","2024/03/08","321","10","---","時計","ROLEX","WG/SS","AT","","16234 R番 ｼﾙﾊﾞｰ","","0","","落札","600000"
"JBA金沢","2024/03/08","322","1","---","時計","ROLEX","YG/SS","AT","","69173G W番 ｼｬﾝﾊﾟﾝ","","0","","落札","450000"
"JBA金沢","2024/03/08","322","2","---","時計","ROLEX","WG","AT","","69139G. R番 ｼﾙﾊﾞｰ","","0","","落札","960000"
"JBA金沢","2024/03/08","322","9","---","時計","ROLEX","PT","AT","","69136G. L番 ﾎﾘｺﾝ ｼﾙﾊﾞｰ ｻｰﾋﾞｽ保","","0","","落札","1100000"
"JBA金沢","2024/03/08","322","10","---","時計","ROLEX","YG","AT","","18238LE T番 別展","","0","","落札","2500000"
"JBA金沢","2024/03/08","323","1","---","時計","ROLEX","WG/SS","AT","","79174 P番 青 保","","0","","落札","450000"
"JBA金沢","2024/03/08","323","2","---","時計","ROLEX","YG/SS","AT","","69173NGR T番 白 箱 保","","0","","落札","810000"
"JBA金沢","2024/03/08","323","3","---","時計","ROLEX","YG/SS","AT","","79173G K番 ﾋﾟﾝｸｵﾊﾟｰﾙ 箱 日ﾛﾚ","","0","","落札","600000"
"JBA金沢","2024/03/08","323","4","---","時計","ROLEX","PG/SS","AT","","179171 Z番 ｼﾙﾊﾞｰ","","0","","落札","700000"
"JBA金沢","2024/03/08","323","5","---","時計","ROLEX","YG","AT","","179178 Y番 ﾒﾃｵ","","0","","落札","1920000"
"JBA金沢","2024/03/08","323","6","---","時計","ROLEX","PG/SS","AT","","279171 ﾗﾝﾀﾞﾑ番 ｽﾀｰD ｼﾙﾊﾞｰ 保(2020.7)","","0","","落札","1730000"
"JBA金沢","2024/03/08","324","1","---","時計","ROLEX","SS","AT","","114270 F番 黒 保","","0","","落札","650000"
"JBA金沢","2024/03/08","324","2","---","時計","ROLEX","YG/SS","AT","","16613SG. S番 ｼﾙﾊﾞｰ 保 ｻｰﾋﾞｽ保","","0","","落札","1490000"
"JBA金沢","2024/03/08","325","1","---","時計","ROLEX","SS","AT","","116900 ﾗﾝﾀﾞﾑ番 黒 日ﾛﾚ(2018.2)","","0","","落札","860000"
"JBA金沢","2024/03/08","325","2","---","時計","ROLEX","SS","AT","","216570 ﾗﾝﾀﾞﾑ番 白 保(2017.7)","","0","","落札","1140000"
"JBA金沢","2024/03/08","325","3","---","時計","ROLEX","SS","AT","","116610LN ﾗﾝﾀﾞﾑ番 日ﾛﾚ(2016.4)","","0","","落札","1440000"
"JBA金沢","2024/03/08","325","4","---","時計","ROLEX","SS","AT","","116710LN ﾗﾝﾀﾞﾑ番 箱 保(2016.9) ｻｰﾋﾞｽ保","","0","","落札","1520000"
"JBA金沢","2024/03/08","325","5","---","時計","ROLEX","SS","AT","","126600 ﾗﾝﾀﾞﾑ番 日ﾛﾚ(2020.5)","","0","","落札","1540000"
"JBA金沢","2024/03/08","325","7","---","時計","ROLEX","YG/SS","AT","","116613LN ﾗﾝﾀﾞﾑ番 日ﾛﾚ(2013.8)","","0","","落札","1700000"
"JBA金沢","2024/03/08","325","8","---","時計","ROLEX","YG/SS","AT","","326933 ﾗﾝﾀﾞﾑ番 ｼｬﾝﾊﾟﾝ 日ﾛﾚ(2019.5) 修明","","0","","落札","2260000"
"JBA金沢","2024/03/08","325","9","---","時計","ROLEX","SS","AT","","116520 G番 黒 日ﾛﾚ(2012.10) 別展","","0","","落札","2720000"
"JBA金沢","2024/03/08","325","10","---","時計","ROLEX","YG/SS","AT","","116503G ﾗﾝﾀﾞﾑ番 8PD 黒 保(2016.10)","","0","","落札","2600000"
"JBA金沢","2024/03/08","326","1","---","時計","ROLEX","SS","AT","","279160 ﾗﾝﾀﾞﾑ番 ﾀﾞｰｸｸﾞﾚｰ 日ﾛﾚ(2018.12)","","0","","落札","670000"
"JBA金沢","2024/03/08","326","2","---","時計","ROLEX","PG/SS","AT","","178341G G番 茶 ﾛｰﾏ","","0","","落札","1280000"
"JBA金沢","2024/03/08","326","3","---","時計","ROLEX","WG/SS","AT","","116234G Z番 ｼﾙﾊﾞｰ ﾎﾘｺﾝ 保(日付無)","","0","","落札","1030000"
"JBA金沢","2024/03/08","326","4","---","時計","ROLEX","YG/SS","AT","","126333 ﾗﾝﾀﾞﾑ番 黒 日ﾛﾚ(2019.2)","","0","","落札","1800000"
"JBA金沢","2024/03/08","326","5","---","時計","ROLEX","SS","AT","","114270 ﾗﾝﾀﾞﾑ番 黒 保(2010.5)","","0","","落札","700000"
"JBA金沢","2024/03/08","326","6","---","時計","ROLEX","SS","AT","","214270 ﾗﾝﾀﾞﾑ番 保(2013.8)","","0","","落札","766000"
"JBA金沢","2024/03/08","326","7","---","時計","ROLEX","SS","AT","","116400GV ﾗﾝﾀﾞﾑ番 Z-ﾌﾞﾙｰ 保(2022.6)","","0","","落札","1380000"
"JBA金沢","2024/03/08","326","8","---","時計","ROLEX","YG","AT","","18238G L番 ｼｬﾝﾊﾟﾝ ﾄﾞｲﾂ語ｶﾚﾝﾀﾞｰ","","0","","落札","1960000"
"JBA金沢","2024/03/08","326","9","---","時計","ROLEX","PT/革","手巻","","5241/6 K番 ｱｲｽﾌﾞﾙｰ","","0","","落札","1300000"
"JBA金沢","2024/03/08","326","10","---","時計","ROLEX","WG/革","AT","","116519 ﾒﾃｵﾗｲﾄ ﾛｰﾏ 保 別展","","0","","落札","4350000"
"JBA金沢","2024/03/08","329","3","---","時計","ROLEX","YG/革","手巻","","4516 ﾌﾟﾚｼｼﾞｮﾝ 黒","","0","","落札","220000"
"JBA金沢","2024/03/08","330","1","---","時計","ROLEX","SS","自動巻","","68240 A番 ﾋﾟﾝｸ","","0","","落札","475000"
"JBA金沢","2024/03/08","330","2","---","時計","ROLEX","SS","自動巻","","15200 K番 黒","","0","","落札","450000"
"JBA金沢","2024/03/08","330","3","---","時計","ROLEX","SS","自動巻","","15200 E番 ｼﾙﾊﾞｰ 保 日ﾛﾚ","","0","","落札","440000"
"JBA金沢","2024/03/08","330","4","---","時計","ROLEX","WG/SS","自動巻","","79174 K番 ｼﾙﾊﾞｰ","","0","","落札","430000"
"JBA金沢","2024/03/08","330","5","---","時計","ROLEX","YG/SS","自動巻","","69173G. S番 ｼｬﾝﾊﾟﾝ","","0","","落札","460000"
"JBA金沢","2024/03/08","330","6","---","時計","ROLEX","YG","自動巻","","69178G R番 ｼｬﾝﾊﾟﾝ 保 日ﾛﾚ 修理明細 国ｻ保","","0","","落札","1060000"
"JBA金沢","2024/03/08","330","7","---","時計","ROLEX","YG","自動巻","","68278 L番 ｼｬﾝﾊﾟﾝ 保","","0","","落札","1560000"
"JBA金沢","2024/03/08","330","8","---","時計","ROLEX","YG/SS","自動巻","","16613SG. U番 ｼﾙﾊﾞｰ","","0","","落札","1400000"
"JBA金沢","2024/03/08","330","9","---","時計","ROLEX","WG/SS","自動巻","","126334G ﾗﾝﾀﾞﾑ番 黒 保(21.10.8)","","0","","落札","1750000"
"JBA金沢","2024/03/08","330","10","---","時計","ROLEX","YG","自動巻","","116528G. D番 黒 箱 保 別展","","0","","落札","4440000"
"JBA金沢","2024/03/08","332","1","---","時計","ROLEX","SS","AT","","116300 ﾗﾝﾀﾞﾑ番 ｸﾞﾚｰ","","0","","落札","930000"
"JBA金沢","2024/03/08","332","2","---","時計","ROLEX","YG/SS","AT","","16613. T番  ﾊﾟｰﾌﾟﾙ 保 修理明細","","0","","落札","1300000"
"JBA金沢","2024/03/08","332","3","---","時計","ROLEX","SS","AT","","124060 ﾗﾝﾀﾞﾑ番 保 23.2.6","","0","","落札","1520000"
"JBA金沢","2024/03/08","332","4","---","時計","ROLEX","WG/革","AT","","326139 ﾗﾝﾀﾞﾑ 黒 保 19.9.7 日ﾛﾚ 別展","","0","","落札","3400000"
"JBA金沢","2024/03/08","334","1","---","時計","ROLEX","YG/SS","AT","","16233 E番 ｼｬﾝﾊﾟﾝ","","0","","落札","540000"
"JBA金沢","2024/03/08","334","2","---","時計","ROLEX","YG/SS","AT","","16233 X番 ｼｬﾝﾊﾟﾝ","","0","","落札","630000"
"JBA金沢","2024/03/08","334","4","---","時計","ROLEX","YG/SS","AT","","16233 X番 ｼｬﾝﾊﾟﾝ","","0","","落札","550000"
"JBA金沢","2024/03/08","334","5","---","時計","ROLEX","YG/SS","AT","","16233 L番 ｼｬﾝﾊﾟﾝ","","0","","落札","620000"
"JBA金沢","2024/03/08","334","8","---","時計","ROLEX","YG/SS","AT","","16233G R番 白 ﾌﾟﾘﾝﾄﾛｰﾏ","","0","","落札","650000"
"JBA金沢","2024/03/08","334","9","---","時計","ROLEX","SS","AT","","16570 U番 黒 保","","0","","落札","800000"
"JBA金沢","2024/03/08","335","1","---","時計","ROLEX","SS","AT","","16200 P番 白 ﾛｰﾏ 保","","0","","落札","633000"
"JBA金沢","2024/03/08","335","2","---","時計","ROLEX","SS","AT","","14270 T番 黒 保","","0","","落札","643000"
"JBA金沢","2024/03/08","335","3","---","時計","ROLEX","SS","AT","","16610. X番 保","","0","","落札","1030000"
"JBA金沢","2024/03/08","335","4","---","時計","ROLEX","YG/SS","AT","","16613 F番 青 保","","0","","落札","1360000"
"JBA金沢","2024/03/08","335","5","---","時計","ROLEX","WG/SS","AT","","126234 ﾗﾝﾀﾞﾑ番 青 保(2022.6)","","0","","落札","1400000"
"JBA金沢","2024/03/08","335","6","---","時計","ROLEX","YG/SS","AT","","116523. Z番 黒 日ﾛﾚ(2008.1)","","0","","落札","2040000"
"JBA金沢","2024/03/08","335","7","---","時計","ROLEX","SS","AT","","124270 ﾗﾝﾀﾞﾑ番 黒 保(2021.11)","","0","","落札","922000"
"JBA金沢","2024/03/08","335","8","---","時計","ROLEX","WG/SS","AT","","79174 K番 ｼﾙﾊﾞｰ","","0","","落札","340000"
"JBA金沢","2024/03/08","335","9","---","時計","ROLEX","YG/SS","AT","","69173 S番 ｼｬﾝﾊﾟﾝ 保","","0","","落札","400000"
"JBA金沢","2024/03/08","335","10","---","時計","ROLEX","YG/SS","AT","","79173 P番 白 ﾛｰﾏ ｻｰﾋﾞｽ保","","0","","落札","420000"
"JBA金沢","2024/03/08","337","10","---","時計","ROLEX","YG","YG","","18238A L番 10PD ｼｬﾝﾊﾟﾝ 別展","","0","","落札","1820000"
"JBA金沢","2024/03/08","338","2","---","時計","ROLEX","WG/SS","AT","","79174G F番 ｼﾙﾊﾞｰ 箱 日ﾛﾚ","","0","","落札","472000"
"JBA金沢","2024/03/08","338","3","---","時計","ROLEX","SS","AT","","67180 A番 ｼﾙﾊﾞｰ","","0","","落札","230000"
"JBA金沢","2024/03/08","339","3","---","時計","ROLEX","SS","AT","","16610 P番 黒 保","","0","","落札","1050000"
"JBA金沢","2024/03/08","339","4","---","時計","ROLEX","YG/SS","AT","","16613 K番 青 日ﾛﾚ","","0","","落札","1200000"
"JBA金沢","2024/03/08","339","5","---","時計","ROLEX","SS","AT","","16600 A番 黒 保","","0","","落札","1000000"
"JBA金沢","2024/03/08","339","6","---","時計","ROLEX","SS","AT","","16200 Y番 ﾋﾟﾝｸ 日ﾛﾚ","","0","","落札","640000"
"JBA金沢","2024/03/08","339","7","---","時計","ROLEX","YG/SS","AT","","16013 R番 ｼｬﾝﾊﾟﾝ","","0","","落札","570000"
"JBA金沢","2024/03/08","339","8","---","時計","ROLEX","YG/SS","AT","","16013G 97番 ｼｬﾝﾊﾟﾝ","","0","","落札","615000"
"JBA金沢","2024/03/08","339","9","---","時計","ROLEX","YG/SS","AT","","16233 P番 ｼｬﾝﾊﾟﾝ 保","","0","","落札","770000"
"JBA金沢","2024/03/08","339","10","---","時計","ROLEX","YG","AT","","18338 W番 ｼｪﾙ ﾐﾘﾔｰﾄﾞ ｹｰｽ 保 別展","","0","","落札","3400000"
"JBA金沢","2024/03/08","340","9","---","時計","ROLEX","SS","AT","","16200 U番 白 ﾛｰﾏ 保","","0","","落札","630000"
"JBA金沢","2024/03/08","340","10","---","時計","ROLEX","PT/SS","AT","","116622 ﾗﾝﾀﾞﾑ番 ﾀﾞｰｸﾛｼﾞｳﾑ 保(2017.4)","","0","","落札","1650000"
"JBA金沢","2024/03/08","341","1","---","時計","ROLEX","WG/SS","AT","","79174G F番 ｼﾙﾊﾞｰ 箱 保","","0","","落札","483000"
"JBA金沢","2024/03/08","343","1","---","時計","ROLEX","SS","AT","","114270 Y番 箱 保 ｻｰﾋﾞｽ保","","0","","落札","644000"
"JBA金沢","2024/03/08","347","1","---","時計","ROLEX","SS","AT","103.1g","14270 A番 黒 箱","","0","","落札","566000"
"JBA金沢","2024/03/08","347","2","---","時計","ROLEX","YG/SS","AT","73.6g","69178 S番 ｼｬﾝﾊﾟﾝ","","0","","落札","920000"
"JBA金沢","2024/03/08","348","1","---","時計","ROLEX","SS","AT","151.8g","126710BLNR ﾗﾝﾀﾞﾑ番 箱 保(2022.12)","","0","","落札","2120000"
"JBA金沢","2024/03/08","348","2","---","時計","ROLEX","SS","AT","95.0g","15200 Z番 黒 箱","","0","","落札","440000"
"JBA金沢","2024/03/08","350","3","---","時計","ROLEX","YG/SS","AT","","16013 8番 ｼｬﾝﾊﾟﾝ 現状","","0","","落札","410000"
"JBA金沢","2024/03/08","352","1","---","時計","ROLEX","PT/SS","AT","","16622 M番 ｼﾙﾊﾞｰ 箱 保(2008.10) 修明 ｻｰﾋﾞｽ保","","0","","落札","1130000"
"JBA金沢","2024/03/08","352","5","---","時計","ROLEX","","手巻","","ﾑｰﾌﾞﾒﾝﾄのみ ｵｰｷｯﾄﾞ Cal.1400 352-4・5セット","","0","","落札","13000"
"JBA金沢","2024/03/08","356","1","---","時計","ROLEX","WG/SS","AT","","16234 X番 ｼﾙﾊﾞｰ 保","","0","","落札","670000"
"JBA金沢","2024/03/08","356","2","---","時計","ROLEX","WG/SS","AT","","116234 M番 白 ﾛｰﾏ 不動","","0","","落札","700000"
"JBA金沢","2024/03/08","356","3","---","時計","ROLEX","YG/SS","AT","","16233G R番 白 ﾌﾟﾘﾝﾄﾛｰﾏ","","0","","落札","640000"
"JBA金沢","2024/03/08","356","4","---","時計","ROLEX","WG/SS","AT","","79174G A番 黒","","0","","落札","460000"
"JBA金沢","2024/03/08","356","5","---","時計","ROLEX","YG","AT","","67198 N番 ｼｬﾝﾊﾟﾝ 保 現状","","0","","落札","666000"
"JBA金沢","2024/03/08","356","6","---","時計","ROLEX","SS","AT","","16610LV D番","","0","","落札","1380000"
"JBA金沢","2024/03/08","356","7","---","時計","ROLEX","YG/SS","AT","","16613 Y番 青","","0","","落札","1070000"
"JBA金沢","2024/03/08","356","8","---","時計","ROLEX","SS","AT","","16700 T番 黒 保(日付無)","","0","","落札","1420000"
"JBA金沢","2024/03/08","356","9","---","時計","ROLEX","YG/SS","AT","","16713 S番 茶","","0","","落札","1270000"
"JBA金沢","2024/03/08","356","10","---","時計","ROLEX","PT/SS","AT","","16622 Z番 ｼﾙﾊﾞｰ 日ﾛﾚ","","0","","落札","1050000"
"JBA金沢","2024/03/08","368","1","---","時計","ROLEX","SS","AT","","14270 A番","","0","","落札","540000"
"JBA金沢","2024/03/08","368","2","---","時計","ROLEX","SS","AT","","16610 S番","","0","","落札","950000"
"JBA金沢","2024/03/08","368","3","---","時計","ROLEX","SS","AT","","116610LN ﾗﾝﾀﾞﾑ番 保(2016.1)","","0","","落札","1440000"
"JBA金沢","2024/03/08","368","4","---","時計","ROLEX","SS","AT","","116710LN ﾗﾝﾀﾞﾑ番 保(2019.6)","","0","","落札","1560000"
"JBA金沢","2024/03/08","368","5","---","時計","ROLEX","SS","AT","","126610LN ﾗﾝﾀﾞﾑ番 保(2021.11)","","0","","落札","1730000"
"JBA金沢","2024/03/08","368","6","---","時計","ROLEX","SS","AT","","126610LV ﾗﾝﾀﾞﾑ番 保(2022.2)","","0","","落札","1970000"
"JBA金沢","2024/03/08","368","7","---","時計","ROLEX","YG/SS","AT","","126613LN ﾗﾝﾀﾞﾑ番 保(2023.10)","","0","","落札","2150000"
"JBA金沢","2024/03/08","368","8","---","時計","ROLEX","YG/K18","AT","","278273 ﾗﾝﾀﾞﾑ番 ﾌﾛｰﾗﾙD 緑 保(2023.3)","","0","","落札","1850000"
"JBA金沢","2024/03/08","368","10","---","時計","ROLEX","PG/SS","AT","","126301 ﾗﾝﾀﾞﾑ番 ｽﾚｰﾄ ﾛｰﾏ 保(2022.4)","","0","","落札","1700000"
"JBA金沢","2024/03/08","370","6","---","時計","ROLEX","SS","AT","","114270 D番 箱 保","","0","","落札","640000"
"JBA金沢","2024/03/08","370","7","---","時計","ROLEX","SS","AT","","16570 K番 黒 箱 保","","0","","落札","816000"
"JBA金沢","2024/03/08","370","8","---","時計","ROLEX","SS","AT","","16610 U番 日ﾛﾚ ｻｰﾋﾞｽ保","","0","","落札","966000"
"JBA金沢","2024/03/08","376","4","---","時計","ROLEX","SS","AT","159.0g","126610LN ﾗﾝﾀﾞﾑ番 保(2021.5)","","0","","落札","1730000"
"JBA金沢","2024/03/08","376","5","---","時計","ROLEX","SS","AT","78.0g","68240 U番 ﾋﾟﾝｸ ﾛｰﾏ 保(日付無)","","0","","落札","510000"
"JBA金沢","2024/03/08","376","7","---","時計","ROLEX","SS","AT","37.0g","6623 55番 ｼﾙﾊﾞｰ","","0","","落札","106000"
"JBA金沢","2024/03/08","377","1","---","時計","ROLEX","SS","AT","","16570 T番 白 箱 保(日付無)","","0","","落札","866000"
"JBA金沢","2024/03/08","378","1","---","時計","ROLEX","WG/SS","AT","","1601 ｼﾙﾊﾞｰ","","0","","落札","320000"
"JBA金沢","2024/03/08","386","8","---","時計","ROLEX","SS","AT","","14270 S番 ｴｸｽﾌﾟﾛｰﾗｰI","","0","","落札","575000"
"JBA金沢","2024/03/08","386","9","---","時計","ROLEX","SS","AT","","126600 ﾗﾝﾀﾞﾑ ｼｰﾄﾞｩｴﾗｰ 保 17.12.19","","0","","落札","1610000"
"JBA金沢","2024/03/08","386","10","---","時計","ROLEX","SS","AT","","116400GV ﾗﾝﾀﾞﾑ ﾐﾙｶﾞｳｽ 青 保 23.3.7","","0","","落札","1450000"
"JBA金沢","2024/03/08","387","1","---","時計","ROLEX","PG/SS","AT","","126201 ﾗﾝﾀﾞﾑ番 ｸﾞﾚｰ","","0","","落札","1200000"
"JBA金沢","2024/03/08","387","2","---","時計","ROLEX","SS","AT","","116400GV Zﾌﾞﾙｰ 保(2020.7)","","0","","落札","1420000"
"JBA金沢","2024/03/08","389","3","---","時計","ROLEX","YG/SS","AT","","69173 C番 TIFFANYﾀﾞﾌﾞﾙﾈｰﾑ 青 箱 保","","0","","落札","566000"
"JBA金沢","2024/03/08","389","4","---","時計","ROLEX","YG/SS","AT","","69173G. N番 ｼｬﾝﾊﾟﾝ 保 日ﾛﾚ","","0","","落札","440000"
"JBA金沢","2024/03/08","391","3","---","時計","ROLEX","SS","QZ","","17000 65番 青","","0","","落札","528000"
"JBA金沢","2024/03/08","391","4","---","時計","ROLEX","WG/SS","AT","","16234 E番 ｼﾙﾊﾞｰ","","0","","落札","580000"
"JBA金沢","2024/03/08","391","5","---","時計","ROLEX","YG/SS","AT","","1601 36番 ｼﾙﾊﾞｰ 保","","0","","落札","460000"
"JBA金沢","2024/03/08","394","1","---","時計","ROLEX","YG/SS","AT","","116613LB ﾗﾝﾀﾞﾑ番 箱 日ﾛﾚ(2016.7)","","0","","落札","1750000"
"JBA金沢","2024/03/08","395","2","---","時計","ROLEX","PG/SS","AT","","179171G M番 ﾋﾟﾝｸ 日ﾛﾚ(2009.4)","","0","","落札","990000"
"JBA金沢","2024/03/08","395","3","---","時計","ROLEX","WG/SS","AT","","179174 V番 黒 ﾛｰﾏ 保(2009.8)","","0","","落札","660000"
"JBA金沢","2024/03/08","395","5","---","時計","ROLEX","WG/SS","AT","","69174 T番 ﾋﾟﾝｸ ﾛｰﾏ","","0","","落札","370000"
"JBA金沢","2024/03/08","395","6","---","時計","ROLEX","YG/SS","AT","","69173 T番 白 ﾛｰﾏ","","0","","落札","388000"
"JBA金沢","2024/03/08","397","1","---","時計","ROLEX","SS","AT","","76080 K番 黒","","0","","落札","230000"
"JBA金沢","2024/03/08","397","2","---","時計","ROLEX","SS","AT","","214270 ﾗﾝﾀﾞﾑ番 保 16.12.27","","0","","落札","833000"
"JBA金沢","2024/03/08","397","3","---","時計","ROLEX","SS","AT","","214270. K番","","0","","落札","640000"
"JBA金沢","2024/03/08","397","4","---","時計","ROLEX","SS","AT","","16600 Y番","","0","","落札","860000"
"JBA金沢","2024/03/08","397","5","---","時計","ROLEX","SS","AT","","16600 W番 保","","0","","落札","888000"
"JBA金沢","2024/03/08","400","3","---","時計","ROLEX","SS","AT","","116000 M番 黒 ｻｰﾋﾞｽ保 修明 日ﾛﾚ(2008.7)","","0","","落札","900000"
"JBA金沢","2024/03/08","404","5","---","時計","ROLEX","YG/SS","AT","","77483 A番 ｼﾙﾊﾞｰ 保","","0","","落札","500000"
"JBA金沢","2024/03/08","404","6","---","時計","ROLEX","YG/SS","AT","","69173G T番 ｼｬﾝﾊﾟﾝ","","0","","落札","465000"
"JBA金沢","2024/03/08","404","7","---","時計","ROLEX","YG/SS","AT","","69173G. X番 ｼｬﾝﾊﾟﾝ 保","","0","","落札","480000"
"JBA金沢","2024/03/08","404","9","---","時計","ROLEX","WG","手巻","79.7g","4310 43番 ｼﾙﾊﾞｰ","","0","","落札","590000"
"JBA金沢","2024/03/08","408","7","---","時計","ROLEX","WG/SS","AT","","79174 K番 ﾋﾟﾝｸ ﾛｰﾏ","","0","","落札","380000"
"JBA金沢","2024/03/08","408","9","---","時計","ROLEX","SS","AT","","16570 U番 白","","0","","落札","785000"
"JBA金沢","2024/03/08","408","10","---","時計","ROLEX","SS","AT","","126660 ﾗﾝﾀﾞﾑ番 黒 保(2022.4)","","0","","落札","1370000"
"JBA金沢","2024/03/08","412","1","---","時計","ROLEX","SS","AT","","116200 G番 白 ﾛｰﾏ 保(2011.3)","","0","","落札","740000"
"JBA金沢","2024/03/08","412","2","---","時計","ROLEX","SS","AT","","116200 G番 白 ﾛｰﾏ 箱 日ﾛﾚ(2015.7)","","0","","落札","770000"
"JBA金沢","2024/03/08","412","3","---","時計","ROLEX","SS","AT","","116710LN ﾗﾝﾀﾞﾑ番 箱 保(2017.3)","","0","","落札","1520000"
