会場,開催日,箱番号,番号,レーン名,品名,ブランド名,枠,脇石,重量,品番,,ランク,スタート価格,予想時刻,オークション結果,落札価格
JBA金沢,2024/6/8,334,1,---,時計,ROLEX,YG/SS,AT,,15053, 88番 ｼｬﾝﾊﾟﾝ,,0,,落札,500000
JBA金沢,2024/6/8,334,2,---,時計,ROLEX,YG/SS,AT,,16013, 64番 ｼｬﾝﾊﾟﾝ,,0,,落札,550000
JBA金沢,2024/6/8,334,3,---,時計,ROLEX,YG/SS,AT,,16013, 64番 ｼｬﾝﾊﾟﾝ,,0,,落札,540000
JBA金沢,2024/6/8,334,4,---,時計,ROLEX,YG/SS,AT,,16013, 54番 ｼｬﾝﾊﾟﾝ,,0,,落札,570000
JBA金沢,2024/6/8,334,6,---,時計,ROLEX,YG/革,AT,,1500, 88番 ｼｬﾝﾊﾟﾝ,,0,,落札,555000
JBA金沢,2024/6/8,334,7,---,時計,ROLEX,WG/SS,AT,,16234, R番 ｼﾙﾊﾞｰ 保,,0,,落札,700000
JBA金沢,2024/6/8,334,8,---,時計,ROLEX,WG,手巻,,,ﾚﾃﾞｨｰｽ ｼﾙﾊﾞｰ,0,,落札,360000,
JBA金沢,2024/6/8,334,9,---,時計,ROLEX,WG/革,手巻,,2649, 23番 ｼﾙﾊﾞｰ,,0,,落札,106000
JBA金沢,2024/6/8,334,10,---,時計,ROLEX,SS,AT,,14010, N番 ｼﾙﾊﾞｰ 保,,0,,落札,490000
JBA金沢,2024/6/8,336,8,---,時計,ROLEX,YG/SS,AT,93.0g,16013, 96番 ｼｬﾝﾊﾟﾝ 巻き上げ不良ｸｲｯｸﾁｪﾝｼﾞ不良,,0,,落札,540000
JBA金沢,2024/6/8,336,9,---,時計,ROLEX,YG/SS,AT,92.0g,16013, 61番 ｼｬﾝﾊﾟﾝ ﾘｭｰｽﾞ取れ 現状,,0,,落札,386000
JBA金沢,2024/6/8,336,10,---,時計,ROLEX,SS,AT,72.0g,1500, 22番 ｼﾙﾊﾞｰ ﾊﾞﾈ棒固着,,0,,落札,180000
JBA金沢,2024/6/8,338,2,---,時計,ROLEX,YG/SS,AT,,69173, 9番 ｼｬﾝﾊﾟﾝ,,0,,落札,430000
JBA金沢,2024/6/8,338,3,---,時計,ROLEX,SS,AT,,14000M, X番 白 修明 ｻｰﾋﾞｽ保,,0,,落札,430000
JBA金沢,2024/6/8,338,5,---,時計,ROLEX,SS,AT,,16220, P番 白 ﾛｰﾏ 保,,0,,落札,690000
JBA金沢,2024/6/8,338,6,---,時計,ROLEX,WG/SS,AT,,16264, T番 黒 保,,0,,落札,690000
JBA金沢,2024/6/8,338,7,---,時計,ROLEX,YG/SS,AT,,16263, A番 ｼｬﾝﾊﾟﾝ ﾛｰﾏ 保,,0,,落札,770000
JBA金沢,2024/6/8,338,8,---,時計,ROLEX,SS,AT,,14060, A番  箱 保 ｻｰﾋﾞｽ保×2,,0,,落札,1120000
JBA金沢,2024/6/8,338,9,---,時計,ROLEX,YG/SS,AT,,16613, E番  保,,0,,落札,1360000
JBA金沢,2024/6/8,338,10,---,時計,ROLEX,YG/革,QZ,,6623_8 ,D番 白 ﾛｰﾏ 箱 保(2013.1),0,,落札,470000,
JBA金沢,2024/6/8,346,8,---,時計,ROLEX,WG/SS,AT,,69174G, U番 ｼﾙﾊﾞｰ,,0,,落札,450000
JBA金沢,2024/6/8,346,9,---,時計,ROLEX,YG,AT,,18238LR, T番 ｺﾞｰﾙﾄﾞ ｻｰﾋﾞｽ保 納品書,,0,,落札,2550000
JBA金沢,2024/6/8,347,1,---,時計,ROLEX,SS,AT,,126710BLRO, 黒 ﾗﾝﾀﾞﾑ番 保(2021.10),,0,,落札,2820000
JBA金沢,2024/6/8,347,2,---,時計,ROLEX,WG/ﾗﾊﾞｰ,AT,,116519LNG, 黒 ﾗﾝﾀﾞﾑ番 保(2019.3) 別展,,0,,落札,4800000
JBA金沢,2024/6/8,347,3,---,時計,ROLEX,WG/ﾗﾊﾞｰ,AT,,116519LNNG, ﾎﾜｲﾄﾏｻﾞｰｵﾊﾟｰﾙ ﾗﾝﾀﾞﾑ番 保(2018.2) 別展,,0,,落札,5300000
JBA金沢,2024/6/8,347,4,---,時計,ROLEX,YG/ﾗﾊﾞｰ,AT,,116518LNNG, ﾎﾜｲﾄﾏｻﾞｰｵﾊﾟｰﾙ ﾗﾝﾀﾞﾑ番 保(2021.2) 別展,,0,,落札,5800000
JBA金沢,2024/6/8,347,5,---,時計,ROLEX,YG,AT,,116508, ﾌﾞﾗｯｸﾏｻﾞｰｵﾊﾟｰﾙ ﾗﾝﾀﾞﾑ番 保(2018.5) 別展,,0,,落札,7100000
JBA金沢,2024/6/8,347,6,---,時計,ROLEX,GP/ﾗﾊﾞｰ,AT,,116655, ﾊﾟｳﾞｪD ﾗﾝﾀﾞﾑ番 日ﾛﾚ(2019.6) 別展,,0,,落札,5250000
JBA金沢,2024/6/8,351,1,---,時計,ROLEX,WG/SS,AT,,279174, ﾗﾝﾀﾞﾑ番 ｽﾚｰﾄ ﾛｰﾏ 日ﾛﾚ(2017.9),,0,,落札,1030000
JBA金沢,2024/6/8,351,2,---,時計,ROLEX,WG/SS,AT,,116234, D番 白 ﾛｰﾏ 箱 保,,0,,落札,1020000
JBA金沢,2024/6/8,351,3,---,時計,ROLEX,WG/SS,AT,,116234NG, V番 10PD ﾌﾞﾗｯｸｼｪﾙ  箱 日ﾛﾚ(2012.10),,0,,落札,1380000
JBA金沢,2024/6/8,351,4,---,時計,ROLEX,SS,AT,,116610LN, ﾗﾝﾀﾞﾑ番 日ﾛﾚ(2017.3),,0,,落札,1530000
JBA金沢,2024/6/8,351,5,---,時計,ROLEX,SS,AT,,116520, ﾗﾝﾀﾞﾑ番 黒 日ﾛﾚ(2011.6) 別展,,0,,落札,2800000
JBA金沢,2024/6/8,351,6,---,時計,ROLEX,SS,AT,,126610LV, ﾗﾝﾀﾞﾑ番 保(2022.10),,0,,落札,2050000
JBA金沢,2024/6/8,351,7,---,時計,ROLEX,SS,AT,,126710BLNR, ﾗﾝﾀﾞﾑ番 保(2019.8),,0,,落札,2250000
JBA金沢,2024/6/8,351,8,---,時計,ROLEX,SS,AT,,126720VTNR, ﾗﾝﾀﾞﾑ番 保(2022.8),,0,,落札,2670000
JBA金沢,2024/6/8,351,9,---,時計,ROLEX,WG/SS,AT,,326934, ﾗﾝﾀﾞﾑ番 青 保(2021.2),,0,,落札,2930000
JBA金沢,2024/6/8,364,1,---,時計,ROLEX,PG/SS,AT,,279171G, ﾗﾝﾀﾞﾑ番 10PD ｵｰﾍﾞﾙｼﾞｰﾇ 箱 保(2021.2),,0,,落札,1740000
JBA金沢,2024/6/8,364,2,---,時計,ROLEX,YG/SS,AT,,179173NGR, F番 白ｼｪﾙ 箱 保,,0,,落札,1380000
JBA金沢,2024/6/8,367,1,---,時計,ROLEX,SS,AT,,14000, X番 黒,,0,,落札,402000
JBA金沢,2024/6/8,367,2,---,時計,ROLEX,SS,AT,,14000, U番 ｼﾙﾊﾞｰ 保,,0,,落札,500000
JBA金沢,2024/6/8,367,3,---,時計,ROLEX,WG/SS,AT,,179174, D番 ﾋﾟﾝｸ ﾛｰﾏ,,0,,落札,640000
JBA金沢,2024/6/8,367,4,---,時計,ROLEX,SS,AT,,179160, ﾗﾝﾀﾞﾑ番 ﾋﾟﾝｸ ﾛｰﾏ 日ﾛﾚ(2017.3),,0,,落札,510000
JBA金沢,2024/6/8,375,2,---,時計,ROLEX,SS,AT,,126000, ﾗﾝﾀﾞﾑ番 ﾀｰｺｲｽﾞ/ｾﾚﾌﾞﾚｰｼｮﾝﾓﾁｰﾌ 保(2023.8) 別展,,0,,落札,1900000
JBA金沢,2024/6/8,375,3,---,時計,ROLEX,SS,AT,,224270, ﾗﾝﾀﾞﾑ番 保(2023.8),,0,,落札,1220000
JBA金沢,2024/6/8,375,4,---,時計,ROLEX,PG/SS,AT,,126621, ﾗﾝﾀﾞﾑ番 ﾁｮｺ 保(2022.2),,0,,落札,2220000
JBA金沢,2024/6/8,375,5,---,時計,ROLEX,SS,AT,,126710BLRO, ﾗﾝﾀﾞﾑ番 保(2022.8),,0,,落札,2840000
JBA金沢,2024/6/8,375,6,---,時計,ROLEX,YG/SS,AT,,126503G, ﾗﾝﾀﾞﾑ番 黒/ｼｬﾝﾊﾟﾝ 保(2023.12) 別展,,0,,落札,3820000
JBA金沢,2024/6/8,375,7,---,時計,ROLEX,WG,AT,,126509G, ﾗﾝﾀﾞﾑ番 黒/ｽﾁｰﾙ 保(2024.3) 別展,,0,,落札,6750000
JBA金沢,2024/6/8,375,8,---,時計,ROLEX,YG,AT,,228238A, ﾗﾝﾀﾞﾑ番 ｼｬﾝﾊﾟﾝ 保(2015.11) 別展,,0,,落札,5600000
JBA金沢,2024/6/8,377,1,---,時計,ROLEX,SS,手巻,,6410, 14番 ｼﾙﾊﾞｰ,,0,,落札,150000
JBA金沢,2024/6/8,377,2,---,時計,ROLEX,WG/SS,AT,,79174, Y番 ｺﾝﾋﾟｭｰﾀｰ 白 保,,0,,落札,470000
JBA金沢,2024/6/8,377,3,---,時計,ROLEX,SS,AT,,78240, Y番 青 日ﾛﾚ,,0,,落札,570000
JBA金沢,2024/6/8,377,4,---,時計,ROLEX,YG/SS,AT,,69173G, X番 ｼｬﾝﾊﾟﾝ,,0,,落札,440000
JBA金沢,2024/6/8,377,5,---,時計,ROLEX,YG/SS,AT,,69163, U番 ｸﾞﾚｰ ﾛｰﾏ,,0,,落札,420000
JBA金沢,2024/6/8,377,6,---,時計,ROLEX,YG/SS,AT,,126303G, ﾗﾝﾀﾞﾑ番 ｼｬﾝﾊﾟﾝ 保(2022.4),,0,,落札,1900000
JBA金沢,2024/6/8,377,7,---,時計,ROLEX,SS,AT,,214270, G番,,0,,落札,750000
JBA金沢,2024/6/8,377,8,---,時計,ROLEX,SS,AT,,16570, K番 黒 日ﾛﾚ,,0,,落札,850000
JBA金沢,2024/6/8,377,9,---,時計,ROLEX,SS,AT,,16570, A番 白,,0,,落札,850000
JBA金沢,2024/6/8,377,10,---,時計,ROLEX,SS,AT,,1603, 20番 ｼﾙﾊﾞｰ,,0,,落札,402000
JBA金沢,2024/6/8,378,1,---,時計,ROLEX,SS,AT,,67480, U番 369 黒 保,,0,,落札,440000
JBA金沢,2024/6/8,378,2,---,時計,ROLEX,WG/SS,AT,,1625_4 ,27番 黒,0,,落札,450000,
JBA金沢,2024/6/8,380,1,---,時計,ROLEX,SS/革,手巻,,6480, 2番 白,,0,,落札,136000
JBA金沢,2024/6/8,380,2,---,時計,ROLEX,YG/SS,AT,,69173, W番 白,,0,,落札,463000
JBA金沢,2024/6/8,380,3,---,時計,ROLEX,SS,AT,,114270, Z番 日ﾛﾚ,,0,,落札,688000
JBA金沢,2024/6/8,380,4,---,時計,ROLEX,YG,AT,,1803, 58番 ｼｬﾝﾊﾟﾝ,,0,,落札,1400000
JBA金沢,2024/6/8,380,5,---,時計,ROLEX,YG/SS,AT,,16613, Y番 青,,0,,落札,1370000
JBA金沢,2024/6/8,381,1,---,時計,ROLEX,YG/SS,AT,,16233, Y番 白 日ﾛﾚ ｻｰﾋﾞｽ保,,0,,落札,750000
JBA金沢,2024/6/8,381,3,---,時計,ROLEX,SS,AT,,16610, T番,,0,,落札,860000
JBA金沢,2024/6/8,381,4,---,時計,ROLEX,SS,AT,,115200, ﾗﾝﾀﾞﾑ番 黒 日ﾛﾚ(2019.3),,0,,落札,700000
JBA金沢,2024/6/8,384,1,---,時計,ROLEX,SS,AT,,76080, A番 ﾋﾟﾝｸ,,0,,落札,270000
JBA金沢,2024/6/8,384,2,---,時計,ROLEX,SS,AT,,114200, G番 白,,0,,落札,570000
JBA金沢,2024/6/8,384,3,---,時計,ROLEX,WG/SS,AT,,16264, U番 ｼﾙﾊﾞｰ,,0,,落札,630000
JBA金沢,2024/6/8,384,4,---,時計,ROLEX,WG/SS,AT,,16264, W番 黒 保,,0,,落札,720000
JBA金沢,2024/6/8,384,5,---,時計,ROLEX,SS,AT,,15210, E番 ｼﾙﾊﾞｰ,,0,,落札,400000
JBA金沢,2024/6/8,384,6,---,時計,ROLEX,WG/SS,AT,,16234, Y番 ｼﾙﾊﾞｰ 保,,0,,落札,780000
JBA金沢,2024/6/8,384,7,---,時計,ROLEX,SS,AT,,14270, U番,,0,,落札,580000
JBA金沢,2024/6/8,384,8,---,時計,ROLEX,SS,AT,,77080, F番 青 日ﾛﾚ 修理明細,,0,,落札,450000
JBA金沢,2024/6/8,384,9,---,時計,ROLEX,SS,AT,,67230, 青 6時側ﾊﾞﾈ棒固着の為ｼﾘｱﾙ未確認,,0,,落札,236000
JBA金沢,2024/6/8,384,10,---,時計,ROLEX,SS,AT,,79190, A番 ｼﾙﾊﾞｰ,,0,,落札,330000
JBA金沢,2024/6/8,387,1,---,時計,ROLEX,SS,AT,,176200, M番 白 369 保(2010.11),,0,,落札,444000
JBA金沢,2024/6/8,387,2,---,時計,ROLEX,YG/SS,AT,,279173G, ﾗﾝﾀﾞﾑ番 ｼﾙﾊﾞｰ,,0,,落札,1220000
JBA金沢,2024/6/8,387,3,---,時計,ROLEX,PG/SS,AT,,179171G, Z番 ﾋﾟﾝｸ,,0,,落札,840000
JBA金沢,2024/6/8,387,4,---,時計,ROLEX,SS,AT,,126710BLRO, ﾗﾝﾀﾞﾑ番 保(2022.8),,0,,落札,2840000
JBA金沢,2024/6/8,387,5,---,時計,ROLEX,SS,AT,,126710BLRO, ﾗﾝﾀﾞﾑ番 日ﾛﾚ(2019.8),,0,,落札,2960000
JBA金沢,2024/6/8,387,6,---,時計,ROLEX,PG/ﾗﾊﾞｰ,AT,,126655, ﾗﾝﾀﾞﾑ番 ﾊﾟｳﾞｪD 保(2022.5) 別展,,0,,落札,5650000
JBA金沢,2024/6/8,387,7,---,時計,ROLEX,YG,AT,,118238A, P番 ｼｬﾝﾊﾟﾝ 保 別展 ｽﾃｯｶｰ,,0,,落札,3130000
JBA金沢,2024/6/8,387,8,---,時計,ROLEX,YG,AT,,116528G, Y番 黒 保 別展,,0,,落札,4930000
JBA金沢,2024/6/8,387,9,---,時計,ROLEX,PG,AT,,116505, ﾗﾝﾀﾞﾑ番 ﾋﾟﾝｸ/黒 保(2017.12) 別展,,0,,落札,5860000
JBA金沢,2024/6/8,387,10,---,時計,ROLEX,YG,AT,,116688, ﾗﾝﾀﾞﾑ番 白 保(2020.5) 別展,,0,,落札,5450000
JBA金沢,2024/6/8,390,1,---,時計,ROLEX,SS,AT,,14270, X番 黒,,0,,落札,600000
JBA金沢,2024/6/8,390,2,---,時計,ROLEX,SS,AT,,14000, T番 ﾋﾟﾝｸ,,0,,落札,430000
JBA金沢,2024/6/8,390,3,---,時計,ROLEX,YG/SS,AT,,16203, K番 ｼﾙﾊﾞｰ,,0,,落札,770000
JBA金沢,2024/6/8,390,4,---,時計,ROLEX,SS,AT,,116200, M番 黒,,0,,落札,700000
JBA金沢,2024/6/8,390,5,---,時計,ROLEX,SS,AT,,126300･5 ,ﾗﾝﾀﾞﾑ番 白,0,,落札,1130000,
JBA金沢,2024/6/8,390,7,---,時計,ROLEX,SS,AT,,16600, X番 黒,,0,,落札,990000
JBA金沢,2024/6/8,390,8,---,時計,ROLEX,SS,AT,,116900, ﾗﾝﾀﾞﾑ番 黒,,0,,落札,830000
JBA金沢,2024/6/8,390,9,---,時計,ROLEX,SS,AT,,16220･5 ,X番 ｼﾙﾊﾞｰ,0,,落札,618000,
JBA金沢,2024/6/8,390,10,---,時計,ROLEX,YG/SS,AT,,79173G, Y番 ｼﾙﾊﾞｰ,,0,,落札,520000
JBA金沢,2024/6/8,392,1,---,時計,ROLEX,YG/SS,AT,,69173, R番 ｼｬﾝﾊﾟﾝ,,0,,落札,426000
JBA金沢,2024/6/8,392,2,---,時計,ROLEX,YG/SS,AT,,69173, 8番 ｼｬﾝﾊﾟﾝ,,0,,落札,422000
JBA金沢,2024/6/8,392,3,---,時計,ROLEX,WG/SS,AT,,79174, F番 ﾋﾟﾝｸ ﾛｰﾏ 箱 保(日付無),,0,,落札,440000
JBA金沢,2024/6/8,392,4,---,時計,ROLEX,YG/SS,AT,,68273, 93番 ｼｬﾝﾊﾟﾝ 保,,0,,落札,740000
JBA金沢,2024/6/8,392,5,---,時計,ROLEX,WG/SS,AT,,16234, T番 黒,,0,,落札,660000
JBA金沢,2024/6/8,396,1,---,時計,ROLEX,YG/SS,AT,,16233G, W番 ｼｬﾝﾊﾟﾝ,,0,,落札,750000
JBA金沢,2024/6/8,396,2,---,時計,ROLEX,SS,AT,,114270, F番,,0,,落札,590000
JBA金沢,2024/6/8,396,3,---,時計,ROLEX,SS,AT,,126900, ﾗﾝﾀﾞﾑ番 保(2023.9),,0,,落札,1150000
JBA金沢,2024/6/8,396,4,---,時計,ROLEX,SS,AT,,116400, V番 黒 保(2009.7),,0,,落札,1050000
JBA金沢,2024/6/8,396,5,---,時計,ROLEX,SS,AT,,16600, D番 日ﾛﾚ,,0,,落札,1080000
JBA金沢,2024/6/8,396,6,---,時計,ROLEX,SS,AT,,77080, U番 青,,0,,落札,380000
JBA金沢,2024/6/8,396,7,---,時計,ROLEX,YG/SS,AT,,67483, W番 ｼﾙﾊﾞｰ,,0,,落札,460000
JBA金沢,2024/6/8,396,8,---,時計,ROLEX,SS,AT,,124200, ﾗﾝﾀﾞﾑ番 ｼﾙﾊﾞｰ,,0,,落札,640000
JBA金沢,2024/6/8,396,9,---,時計,ROLEX,WG/SS,AT,,69174G, T番 ｼﾙﾊﾞｰ 保,,0,,落札,456000
JBA金沢,2024/6/8,396,10,---,時計,ROLEX,WG/SS,AT,,16234, L番 ｼﾙﾊﾞｰ,,0,,落札,640000
JBA金沢,2024/6/8,397,1,---,時計,ROLEX,SS,AT,,136660, ﾗﾝﾀﾞﾑ番 Dﾌﾞﾙｰ 箱 保(2023.6),,0,,落札,2150000
JBA金沢,2024/6/8,397,2,---,時計,ROLEX,WG,AT,,116509, F番 黒 箱 保 別展,,0,,落札,3700000
JBA金沢,2024/6/8,398,8,---,時計,ROLEX,YG/SS,AT,,16233, T番 ｼｬﾝﾊﾟﾝ 保,,0,,落札,780000
JBA金沢,2024/6/8,398,9,---,時計,ROLEX,SS,AT,,116610LN, ﾗﾝﾀﾞﾑ番 保(2013.12),,0,,落札,1470000
JBA金沢,2024/6/8,399,1,---,時計,ROLEX,YG/SS,AT,,69173, 95番 ｼｬﾝﾊﾟﾝ 保,,0,,落札,480000
JBA金沢,2024/6/8,399,2,---,時計,ROLEX,YG/SS,AT,,69173, L番 ｼｬﾝﾊﾟﾝ 日ﾛﾚ,,0,,落札,460000
JBA金沢,2024/6/8,399,3,---,時計,ROLEX,YG,AT,,69178G, E番 ｼｬﾝﾊﾟﾝ 保,,0,,落札,1020000
JBA金沢,2024/6/8,399,4,---,時計,ROLEX,WG/SS,AT,,68274G, S番 ｼﾙﾊﾞｰ 保,,0,,落札,820000
JBA金沢,2024/6/8,399,5,---,時計,ROLEX,SS,AT,,14000M, P番 黒,,0,,落札,430000
JBA金沢,2024/6/8,399,6,---,時計,ROLEX,SS,AT,,16200, A番 青,,0,,落札,660000
JBA金沢,2024/6/8,399,7,---,時計,ROLEX,YG/SS,AT,,116203, F番 黒 国ｻ保,,0,,落札,890000
JBA金沢,2024/6/8,399,8,---,時計,ROLEX,YG/SS,AT,,116523G, D番 白,,0,,落札,2200000
JBA金沢,2024/6/8,399,9,---,時計,ROLEX,YG/SS,AT,,116523, D番 黒,,0,,落札,2200000
JBA金沢,2024/6/8,400,7,---,時計,ROLEX,WG,手巻,80.4g,,ﾁｪﾘｰﾆ ｼﾙﾊﾞｰ 現状,0,,落札,650000,
JBA金沢,2024/6/8,401,8,---,時計,ROLEX,YG,AT,,69178G, W番 ｼｬﾝﾊﾟﾝ,,0,,落札,970000
JBA金沢,2024/6/8,401,9,---,時計,ROLEX,SS,AT,,16610, U番 国ｻ保,,0,,落札,1000000
JBA金沢,2024/6/8,401,10,---,時計,ROLEX,SS,AT,,277200, ﾗﾝﾀﾞﾑ番 ﾋﾟﾝｸ 保(2021.5),,0,,落札,1020000
JBA金沢,2024/6/8,402,6,---,時計,ROLEX,PG/SS,AT,,179174G, M番 黒 保(2015.5),,0,,落札,1150000
JBA金沢,2024/6/8,402,7,---,時計,ROLEX,WG/SS,AT,,79174G, F番 ｼﾙﾊﾞｰ,,0,,落札,500000
JBA金沢,2024/6/8,403,4,---,時計,ROLEX,SS,AT,,114270, P番,,0,,落札,597000
JBA金沢,2024/6/8,403,5,---,時計,ROLEX,SS,AT,,116610LN, G番,,0,,落札,1380000
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
