会場,開催日,箱番号,番号,レーン名,品名,ブランド名,枠,脇石,重量,品番,,ランク,スタート価格,予想時刻,オークション結果,落札価格
JBA東京,2024/03/31,528,1,---,時計,ROLEX,SS,AT,,216570, ｴｸｽﾌﾟﾛｰﾗｰ2 ｶｰﾄﾞ ｺﾏ3 別展 新J ﾗﾝﾀﾞﾑ ﾙｰﾚｯﾄ,,0,,落札,1080000
JBA東京,2024/03/31,528,4,---,時計,ROLEX,SS,AT,,67180, ｵｲｽﾀｰﾊﾟｰﾍﾟﾁｭｱﾙ N番 旧J,,0,,落札,191000
JBA東京,2024/03/31,530,5,---,時計,ROLEX,SS,AT,140.3g,116300, ﾃﾞｲﾄｼﾞｬｽﾄ2 箱 ｺﾏ2 別展 ﾗﾝﾀﾞﾑ ﾙｰﾚｯﾄ 新J,,0,,落札,902000
JBA東京,2024/03/31,538,1,---,時計,ROLEX,YG/SS,AT,,116233, ﾃﾞｲﾄｼﾞｬｽﾄ ｻﾝﾋﾞｰﾑ文字盤 保 別展 F番 新J,,0,,落札,1000000
JBA東京,2024/03/31,538,2,---,時計,ROLEX,WG/SS,AT,122.3g,116234, ﾃﾞｲﾄｼﾞｬｽﾄ D番 新J ﾙｰﾚｯﾄ,,0,,落札,783000
JBA東京,2024/03/31,540,1,---,時計,ROLEX,YG,AT,71.7g,69178G, ﾃﾞｲﾄｼﾞｬｽﾄ ｼｬﾝﾊﾟﾝ/10P 保 ﾀｸﾞ E番 新J 旧P,,0,,落札,955000
JBA東京,2024/03/31,545,1,---,時計,ROLEX,WG/SS,AT,,116234, ﾃﾞｲﾄｼﾞｬｽﾄ ｼｪﾙ文字盤 別展 M番 新J 新P ﾙｰﾚｯﾄ,,0,,落札,1055000
JBA東京,2024/03/31,547,1,---,時計,ROLEX,WG/SS,AT,,1601, ｵｲｽﾀｰﾊﾟｰﾍﾟﾁｭｱﾙ ﾃﾞｲﾄｼﾞｬｽﾄ ｼﾙﾊﾞｰ文字盤 旧J 10番 文字盤劣化,,0,,落札,326000
JBA東京,2024/03/31,548,10,---,時計,ROLEX,SS,AT,,5512, ｻﾌﾞﾏﾘｰﾅ 18番 旧J 18番 ｼﾘｱﾙ傷あり,,0,,落札,1498000
JBA東京,2024/03/31,549,3,---,時計,ROLEX,SS,AT,,16570, ｴｸｽﾌﾟﾛｰﾗｰ2 旧J P番 動作◯,,0,,落札,728000
JBA東京,2024/03/31,555,2,---,時計,ROLEX,SS,AT,,77080, ｵｲｽﾀｰﾊﾟｰﾍﾟﾁｭｱﾙ ﾋﾟﾝｸ/369 保 ﾀｸﾞ A番 新J ｼﾘｱﾙ･品番傷あり,,0,,落札,407000
JBAライブ(宝石・時計),2024/03/18,425,4,【B】時計,時計,ROLEX,SS,34mm,,14010, ｴｱｷﾝｸﾞ AT 新J K番,AB/AB,370000,12:01,落札,435000
JBAライブ(宝石・時計),2024/03/18,427,7,【B】時計,時計,ROLEX,SS,25mm,,67180, ｵｲｽﾀｰﾊﾟｰﾍﾟﾁｭｱﾙ AT 新J A番,AB/AB,190000,12:10,落札,233000
JBAライブ(宝石・時計),2024/03/11,415,1,【B】時計,時計,ROLEX,SS,35.5mm,,116244G, ﾃﾞｲﾄｼﾞｬｽﾄ AT 箱 ｶｰﾄﾞ 新J ﾗﾝﾀﾞﾑ番 ﾙｰﾚｯﾄ,AB/AB,880000,11:22,落札,1100000
JBAライブ(宝石・時計),2024/03/11,415,2,【B】時計,時計,ROLEX,YG/SS,25.5mm,,69173, ﾃﾞｲﾄｼﾞｬｽﾄ AT ｺﾏ4 新J W番 新P,B/B,280000,11:22,落札,381000
JBAライブ(宝石・時計),2024/03/11,426,1,【B】時計,時計,ROLEX,YG,35mm,,18238, ｵｲｽﾀｰﾊﾟｰﾍﾟﾁｭｱﾙ AT W番 新J,AB/AB,1080000,12:04,落札,1465000
JBAライブ(宝石・時計),2024/03/11,427,2,【B】時計,時計,ROLEX,SS,35mm,,1603, ﾃﾞｲﾄｼﾞｬｽﾄ AT 作動確認済み(測定不可) 社外ﾌﾞﾚｽ･ﾊﾞｯｸﾙ 旧J 25番,B/AB,95000,12:10,落札,240000
JBA金沢,2024/03/08,201,1,---,時計,ROLEX,YG,AT,,69178G, L番 ｼｬﾝﾊﾟﾝ 保,,0,,落札,920000
JBA金沢,2024/03/08,201,2,---,時計,ROLEX,YG/SS,AT,,16233, X番 ｼｬﾝﾊﾟﾝ ｻｰﾋﾞｽ保 修明,,0,,落札,640000
JBA金沢,2024/03/08,201,3,---,時計,ROLEX,WG/SS,AT,,16234, S番 ｸﾞﾚｰ,,0,,落札,630000
JBA金沢,2024/03/08,201,4,---,時計,ROLEX,YG/SS,AT,,79173, A番 ｼﾙﾊﾞｰ,,0,,落札,436000
JBA金沢,2024/03/08,201,5,---,時計,ROLEX,YG/SS,AT,,79173G, P番 ｼﾙﾊﾞｰ,,0,,落札,500000
JBA金沢,2024/03/08,201,6,---,時計,ROLEX,YG/SS,AT,,69173, R番 ｼｬﾝﾊﾟﾝ 保,,0,,落札,450000
JBA金沢,2024/03/08,201,7,---,時計,ROLEX,YG/SS,AT,,68273, S番 ｼﾙﾊﾞｰ ﾛｰﾏ,,0,,落札,715000
JBA金沢,2024/03/08,201,8,---,時計,ROLEX,SS,AT,,6516, 21番 ｼﾙﾊﾞｰ 保 現状,,0,,落札,140000
JBA金沢,2024/03/08,202,1,---,時計,ROLEX,YG/SS,AT,,179173G, ﾗﾝﾀﾞﾑ番 10P 黒 保(2016.4) ｼｰﾙ付,,0,,落札,1070000
JBA金沢,2024/03/08,202,2,---,時計,ROLEX,WG/SS,AT,,279174NG, ﾗﾝﾀﾞﾑ番 10P 白ｼｪﾙ 保(2022.11),,0,,落札,1230000
JBA金沢,2024/03/08,202,3,---,時計,ROLEX,PG/SS,AT,,179171NR, G番 白ｼｪﾙﾛｰﾏﾝ,,0,,落札,920000
JBA金沢,2024/03/08,202,10,---,時計,ROLEX,YG/SS,AT,,16613LN, M番 保(2008.1),,0,,落札,1420000
JBA金沢,2024/03/08,203,1,---,時計,ROLEX,SS,AT,,114300, ﾗﾝﾀﾞﾑ番 青 日ﾛﾚ(2018.1),,0,,落札,930000
JBA金沢,2024/03/08,203,2,---,時計,ROLEX,WG/SS,AT,,116334, ﾗﾝﾀﾞﾑ番 青 保(2014),,0,,落札,1200000
JBA金沢,2024/03/08,203,3,---,時計,ROLEX,SS,AT,,116400, V番 白 日ﾛﾚ(2015.1),,0,,落札,1210000
JBA金沢,2024/03/08,203,4,---,時計,ROLEX,SS,AT,,116610LN, ﾗﾝﾀﾞﾑ番 日ﾛﾚ(2019.12),,0,,落札,1490000
JBA金沢,2024/03/08,203,5,---,時計,ROLEX,SS,AT,,176200, ﾗﾝﾀﾞﾑ番 ｼﾙﾊﾞｰ 日ﾛﾚ(2016.5),,0,,落札,440000
JBA金沢,2024/03/08,203,6,---,時計,ROLEX,WG/SS,AT,,179174G, D番 ﾋﾟﾝｸ 保,,0,,落札,720000
JBA金沢,2024/03/08,203,7,---,時計,ROLEX,WG/SS,AT,,279174, ﾗﾝﾀﾞﾑ番 ｼﾙﾊﾞｰ ﾛｰﾏ 日ﾛﾚ(2019.3),,0,,落札,1010000
JBA金沢,2024/03/08,203,8,---,時計,ROLEX,YG/SS,AT,,179173, D番 ｼｬﾝﾊﾟﾝ,,0,,落札,740000
JBA金沢,2024/03/08,203,9,---,時計,ROLEX,YG/SS,AT,,179173G, ﾗﾝﾀﾞﾑ番 ﾎﾘｺﾝ ｼｬﾝﾊﾟﾝ  保(2015.8),,0,,落札,1000000
JBA金沢,2024/03/08,203,10,---,時計,ROLEX,PG,AT,,68246, N番 2BRｻﾌｧ ｼﾙﾊﾞｰ 保 別展,,0,,落札,2200000
JBA金沢,2024/03/08,204,5,---,時計,ROLEX,PG/SS,AT,,179171, G番 ﾋﾟﾝｸ ﾛｰﾏ,,0,,落札,900000
JBA金沢,2024/03/08,204,6,---,時計,ROLEX,PG/SS,AT,,179171NG, D番 白,,0,,落札,1000000
JBA金沢,2024/03/08,204,7,---,時計,ROLEX,PG/SS,AT,,179171, ﾗﾝﾀﾞﾑ番 茶 ﾛｰﾏ 保(2013.4),,0,,落札,1100000
JBA金沢,2024/03/08,204,8,---,時計,ROLEX,PG/SS,AT,,279171, ﾗﾝﾀﾞﾑ番 ｼﾙﾊﾞｰ ﾛｰﾏ 日ﾛﾚ(2019.1),,0,,落札,1080000
JBA金沢,2024/03/08,204,9,---,時計,ROLEX,YG,AT,,69178G. L番 ｼｬﾝﾊﾟﾝ 保,,0,,落札,1040000
JBA金沢,2024/03/08,204,10,---,時計,ROLEX,YG,AT,,68278, 95番 ｼｬﾝﾊﾟﾝ,,0,,落札,1600000
JBA金沢,2024/03/08,205,1,---,時計,ROLEX,SS,AT,,124270, ﾗﾝﾀﾞﾑ番 黒 保(2022.9),,0,,落札,960000
JBA金沢,2024/03/08,205,2,---,時計,ROLEX,SS,AT,,124270, ﾗﾝﾀﾞﾑ番 黒 保(2021.11),,0,,落札,980000
JBA金沢,2024/03/08,205,3,---,時計,ROLEX,PG/SS,AT,,116261, D番 黒 保,,0,,落札,1160000
JBA金沢,2024/03/08,205,4,---,時計,ROLEX,PG/SS,AT,,126621, ﾗﾝﾀﾞﾑ番 黒 保(2021),,0,,落札,2030000
JBA金沢,2024/03/08,205,5,---,時計,ROLEX,YG/SS,AT,,116613LB, ﾗﾝﾀﾞﾑ番 青 保(2019.12),,0,,落札,1950000
JBA金沢,2024/03/08,205,6,---,時計,ROLEX,SS,AT,,126710BLRO, ﾗﾝﾀﾞﾑ番 保(2021.4),,0,,落札,3000000
JBA金沢,2024/03/08,205,7,---,時計,ROLEX,YG,AT,,116528, ﾗﾝﾀﾞﾑ番 白ﾊﾟﾝﾀﾞ 保(2013.8) 別展,,0,,落札,4900000
JBA金沢,2024/03/08,205,8,---,時計,ROLEX,YG,AT,,116618LB, M番 青 保(2009.8) 別展,,0,,落札,4300000
JBA金沢,2024/03/08,205,9,---,時計,ROLEX,WG,AT,,116509, V番 ｿｰﾀﾞﾗｲﾄ 保(2012.12) 別展,,0,,落札,6850000
JBA金沢,2024/03/08,206,8,---,時計,ROLEX,PT,AT,,69136G. S番 ｼﾙﾊﾞｰ 保,,0,,落札,1500000
JBA金沢,2024/03/08,206,9,---,時計,ROLEX,SS,AT,,116520. P番 ｱｲﾎﾞﾘｰ 箱 保 別展,,0,,落札,2700000
JBA金沢,2024/03/08,208,8,---,時計,ROLEX,WG/SS,AT,,16264, Y番 ｼﾙﾊﾞｰ ﾛｰﾏ 保,,0,,落札,640000
JBA金沢,2024/03/08,208,9,---,時計,ROLEX,SS,AT,,116520, ﾃﾞｲﾄﾅ ﾗﾝﾀﾞﾑ番 鏡面ﾊﾞｯｸﾙ 黒 日ﾛﾚ(2015.10) 別展,,0,,落札,2900000
JBA金沢,2024/03/08,212,6,---,時計,ROLEX,WG/SS,AT,,16014, 58番 ｼﾙﾊﾞｰ 保,,0,,落札,540000
JBA金沢,2024/03/08,212,7,---,時計,ROLEX,YG/SS,AT,,16013, 87番 ｼｬﾝﾊﾟﾝ 保 ｻｰﾋﾞｽ保,,0,,落札,640000
JBA金沢,2024/03/08,212,8,---,時計,ROLEX,YG/SS,AT,,16233G, T番 ｼｬﾝﾊﾟﾝ 保,,0,,落札,780000
JBA金沢,2024/03/08,213,1,---,時計,ROLEX,SS,AT,,226570, ﾗﾝﾀﾞﾑ番 黒 保(2022.2),,0,,落札,1310000
JBA金沢,2024/03/08,213,2,---,時計,ROLEX,SS,AT,,124060, ﾗﾝﾀﾞﾑ番 保(2020.12),,0,,落札,1500000
JBA金沢,2024/03/08,213,3,---,時計,ROLEX,SS,AT,,126600, ﾗﾝﾀﾞﾑ番 保(2022.10),,0,,落札,1680000
JBA金沢,2024/03/08,213,4,---,時計,ROLEX,SS,AT,,126710BLRO, ﾗﾝﾀﾞﾑ番 保(2021.6) 一部ｼｰﾙ,,0,,落札,2900000
JBA金沢,2024/03/08,213,5,---,時計,ROLEX,PG,AT,,116505, ﾗﾝﾀﾞﾑ番 ﾁｮｺ 日ﾛﾚ(2019.2) 別展,,0,,落札,5830000
JBA金沢,2024/03/08,214,1,---,時計,ROLEX,PG/SS,AT,,268621, ﾗﾝﾀﾞﾑ番 ﾁｮｺ 保(2019.8),,0,,落札,1730000
JBA金沢,2024/03/08,214,2,---,時計,ROLEX,SS,AT,,116660, ﾗﾝﾀﾞﾑ番 D-ﾌﾞﾙｰ 保(2007.6),,0,,落札,1600000
JBA金沢,2024/03/08,214,3,---,時計,ROLEX,SS,AT,,116500LN, ﾗﾝﾀﾞﾑ番 白 保(2021.3)  別展,,0,,落札,3860000
JBA金沢,2024/03/08,214,4,---,時計,ROLEX,PG/革,AT,,116515LN, ﾗﾝﾀﾞﾑ番 黒/ﾋﾟﾝｸ 保(2016.1) 別展,,0,,落札,4000000
JBA金沢,2024/03/08,214,5,---,時計,ROLEX,YG,AT,,116618LN, ﾗﾝﾀﾞﾑ番 黒 保(2020.8) 別展,,0,,落札,4350000
JBA金沢,2024/03/08,214,6,---,時計,ROLEX,PG/SS,AT,,179171G, ﾗﾝﾀﾞﾑ番 黒ｺﾝﾋﾟｭｰﾀｰ 保(2013.11),,0,,落札,1000000
JBA金沢,2024/03/08,214,7,---,時計,ROLEX,YG,AT,,178158G, Z番 黒ｺﾝﾋﾟｭｰﾀｰ 箱 保(2007.8) 別展,,0,,落札,3600000
JBA金沢,2024/03/08,214,8,---,時計,ROLEX,WG/SS,AT,,116234, Z番 黒 保(2008.10),,0,,落札,930000
JBA金沢,2024/03/08,214,9,---,時計,ROLEX,PG/SS,AT,,116231G, V番 ﾋﾟﾝｸｺﾝﾋﾟｭｰﾀｰ 保(2009.10),,0,,落札,1220000
JBA金沢,2024/03/08,215,8,---,時計,ROLEX,YG/革,AT,,16238, W番 白 保,,0,,落札,1060000
JBA金沢,2024/03/08,215,10,---,時計,ROLEX,YG/ﾗﾊﾞｰ,AT,,226658, ﾗﾝﾀﾞﾑ番 黒 保(2023.9) 別展,,0,,落札,4100000
JBA金沢,2024/03/08,216,1,---,時計,ROLEX,SS,AT,,277200, ﾗﾝﾀﾞﾑ番 ﾀｰｺｲｽﾞ 箱 保(2024.2) 別展,,0,,落札,1300000
JBA金沢,2024/03/08,216,2,---,時計,ROLEX,SS,AT,,126000, ﾗﾝﾀﾞﾑ番 黒 箱 保(2022.2),,0,,落札,870000
JBA金沢,2024/03/08,216,3,---,時計,ROLEX,SS,AT,,126610LN, ﾗﾝﾀﾞﾑ番 箱 保(2021.5),,0,,落札,1740000
JBA金沢,2024/03/08,216,4,---,時計,ROLEX,SS,AT,,126610LV, ﾗﾝﾀﾞﾑ番 保(2023.3),,0,,落札,1990000
JBA金沢,2024/03/08,216,5,---,時計,ROLEX,YG/SS,AT,,126613LN, ﾗﾝﾀﾞﾑ番 8PD 箱 保(2021.4),,0,,落札,2040000
JBA金沢,2024/03/08,216,6,---,時計,ROLEX,SS,AT,,16710BLNR, ﾗﾝﾀﾞﾑ番 箱 保(2022.2),,0,,落札,2130000
JBA金沢,2024/03/08,216,7,---,時計,ROLEX,PG/SS,AT,,126711CHNR, ﾗﾝﾀﾞﾑ番 箱 日ﾛﾚ(2019.12),,0,,落札,2480000
JBA金沢,2024/03/08,216,8,---,時計,ROLEX,WG/SS,AT,,336934, ﾗﾝﾀﾞﾑ番 青 箱 保(2023.7),,0,,落札,3200000
JBA金沢,2024/03/08,216,9,---,時計,ROLEX,PT,AT,,18946NG, K番 ﾌﾞﾗｯｸｼｪﾙ 箱  別展,,0,,落札,5000000
JBA金沢,2024/03/08,216,10,---,時計,ROLEX,PG,AT,,228235, ﾗﾝﾀﾞﾑ番 ｵﾘｰﾌﾞ 保(2021.10) 別展,,0,,落札,6510000
JBA金沢,2024/03/08,218,3,---,時計,ROLEX,WG,AT,,128239, ﾗﾝﾀﾞﾑ番 ﾌﾞﾙｸﾞﾗ 箱 保(2022.7) 別展 未使用 取扱注意,,0,,落札,4350000
JBA金沢,2024/03/08,218,5,---,時計,ROLEX,YG,AT,,126508, ﾗﾝﾀﾞﾑ番 黒 箱 保(2023.10) 別展 未使用 開封厳禁,,0,,落札,6650000
JBA金沢,2024/03/08,218,6,---,時計,ROLEX,WG,AT,,126719BLRO, ﾗﾝﾀﾞﾑ番 ﾒﾃｵﾗｲﾄ 箱 保(2023.1) 別展 未使用 取扱注意,,0,,落札,7000000
JBA金沢,2024/03/08,219,8,---,時計,ROLEX,YG/SS,AT,,69173G, W番 青,,0,,落札,450000
JBA金沢,2024/03/08,219,9,---,時計,ROLEX,YG/SS,AT,,69173, 84番 ｼｬﾝﾊﾟﾝ,,0,,落札,410000
JBA金沢,2024/03/08,219,10,---,時計,ROLEX,YG/SS,AT,,16523, S番 白,,0,,落札,1960000
JBA金沢,2024/03/08,220,1,---,時計,ROLEX,SS,AT,,14000, U番 ｼﾙﾊﾞｰ,,0,,落札,370000
JBA金沢,2024/03/08,220,2,---,時計,ROLEX,SS,AT,,14010, K番 白 ﾌﾟﾘﾝﾄﾛｰﾏ,,0,,落札,410000
JBA金沢,2024/03/08,220,3,---,時計,ROLEX,SS,AT,,14270, N番 黒,,0,,落札,550000
JBA金沢,2024/03/08,220,4,---,時計,ROLEX,SS,AT,,16570, ﾗﾝﾀﾞﾑ番 黒 日ﾛﾚ(2011.9) ｻｰﾋﾞｽ保,,0,,落札,950000
JBA金沢,2024/03/08,220,5,---,時計,ROLEX,SS,AT,,16710, Z番 ｽﾃｨｯｸ,,0,,落札,1440000
JBA金沢,2024/03/08,222,1,---,時計,ROLEX,SS,,,16570, Y番 黒 保,,0,,落札,830000
JBA金沢,2024/03/08,222,2,---,時計,ROLEX,SS,,,1603, 20番 ｼﾙﾊﾞｰ 箱,,0,,落札,400000
JBA金沢,2024/03/08,222,3,---,時計,ROLEX,SS,,,67180, T番 白 保,,0,,落札,266000
JBA金沢,2024/03/08,222,5,---,時計,ROLEX,SS,,,114300, ﾗﾝﾀﾞﾑ番 ﾚｯﾄﾞｸﾞﾚｰﾌﾟ 日ﾛﾚ(2018.2.24),,0,,落札,930000
JBA金沢,2024/03/08,222,6,---,時計,ROLEX,YG/SS,,,67183, T番 ｸﾞﾚｰ,,0,,落札,320000
JBA金沢,2024/03/08,222,7,---,時計,ROLEX,SS,,,114060, ﾗﾝﾀﾞﾑ番 保(2013.12.28),,0,,落札,1240000
JBA金沢,2024/03/08,222,8,---,時計,ROLEX,PT,,,78246G, P番 ｼﾙﾊﾞｰ 国ｻ保  別展,,0,,落札,1780000
JBA金沢,2024/03/08,222,10,---,時計,ROLEX,SS,,,15200, Y番 ｼﾙﾊﾞｰ 保,,0,,落札,500000
JBA金沢,2024/03/08,223,6,---,時計,ROLEX,YG/SS,AT,,69173, 85番 ｼｬﾝﾊﾟﾝ,,0,,落札,396000
JBA金沢,2024/03/08,223,7,---,時計,ROLEX,YG/SS,AT,,69173, 97番 ﾃﾞｲﾄｼﾞｬｽﾄ ｼｬﾝﾊﾟﾝ,,0,,落札,430000
JBA金沢,2024/03/08,224,1,---,時計,ROLEX,YG/SS,AT,,1675, 31番 ﾌｼﾞﾂﾎﾞ 茶 箱 日ﾛﾚ,,0,,落札,2100000
JBA金沢,2024/03/08,224,2,---,時計,ROLEX,SS,AT,,16610, W番 保,,0,,落札,950000
JBA金沢,2024/03/08,224,6,---,時計,ROLEX,YG/SS,AT,,16233, W番 ﾌﾟﾘｺﾝ ｼｬﾝﾊﾟﾝ,,0,,落札,680000
JBA金沢,2024/03/08,224,7,---,時計,ROLEX,YG,AT,,69178G, T番 ﾎﾘｺﾝ ｼｬﾝﾊﾟﾝ 保,,0,,落札,1150000
JBA金沢,2024/03/08,225,6,---,時計,ROLEX,WG/SS,AT,,79174NG, A番 白,,0,,落札,530000
JBA金沢,2024/03/08,225,7,---,時計,ROLEX,WG/SS,AT,,179174NR, D番 白 ﾛｰﾏ ｻｰﾋﾞｽ保,,0,,落札,680000
JBA金沢,2024/03/08,225,8,---,時計,ROLEX,YG/SS,AT,,169623, A番 青 保,,0,,落札,720000
JBA金沢,2024/03/08,225,9,---,時計,ROLEX,YG/SS,AT,,79173NG, Y番 白 日ﾛﾚ,,0,,落札,620000
JBA金沢,2024/03/08,226,8,---,時計,ROLEX,YG,AT,,116528NG, V番 ﾌﾞﾗｯｸｼｪﾙ 日ﾛﾚ(2012.12) 別展,,0,,落札,5700000
JBA金沢,2024/03/08,227,1,---,時計,ROLEX,YG,AT,,69178, E番 ﾌﾟﾘｺﾝ ｼｬﾝﾊﾟﾝ 替ﾍﾞｾﾞﾙ 純正ﾍﾞｾﾞﾙ 文字盤,,0,,落札,888000
JBA金沢,2024/03/08,227,2,---,時計,ROLEX,SS,AT,,16700, U番 ﾍﾟﾌﾟｼ  日ﾛﾚ,,0,,落札,1400000
JBA金沢,2024/03/08,227,3,---,時計,ROLEX,SS,AT,,16570, P番 黒 保,,0,,落札,826000
JBA金沢,2024/03/08,227,5,---,時計,ROLEX,SS,AT,,16610, U番 黒 現状,,0,,落札,830000
JBA金沢,2024/03/08,227,6,---,時計,ROLEX,YG/SS,AT,,16233G, X番 ｼｬﾝﾊﾟﾝ 保(日付無) 現状,,0,,落札,650000
JBA金沢,2024/03/08,227,7,---,時計,ROLEX,WG/SS,AT,,16014, 85番 ｼﾙﾊﾞｰ 現状,,0,,落札,470000
JBA金沢,2024/03/08,227,8,---,時計,ROLEX,WG/SS,AT,,16234, X番 ｼﾙﾊﾞｰ 現状,,0,,落札,440000
JBA金沢,2024/03/08,227,9,---,時計,ROLEX,YG/SS,AT,,69173, N番 ｼｬﾝﾊﾟﾝ,,0,,落札,430000
JBA金沢,2024/03/08,227,10,---,時計,ROLEX,WG/革,手巻,38.5g,3748, 35番 ｼﾙﾊﾞｰ,,0,,落札,220000
JBA金沢,2024/03/08,229,7,---,時計,ROLEX,SS,AT,,116500LN, ﾗﾝﾀﾞﾑ番 白 日ﾛﾚ(2017.10) 別展,,0,,落札,3760000
JBA金沢,2024/03/08,229,8,---,時計,ROLEX,SS,AT,,116500LN, ﾗﾝﾀﾞﾑ番 黒 日ﾛﾚ(2019.12) 別展,,0,,落札,3300000
JBA金沢,2024/03/08,231,7,---,時計,ROLEX,PG/SS,AT,,268621, ﾗﾝﾀﾞﾑ番 黒 保(2021.6.19),,0,,落札,1750000
JBA金沢,2024/03/08,231,8,---,時計,ROLEX,SS,AT,,126000, ﾗﾝﾀﾞﾑ番 ｼﾙﾊﾞｰ 保(2021.4.21),,0,,落札,836000
JBA金沢,2024/03/08,231,9,---,時計,ROLEX,SS,AT,,226570, ﾗﾝﾀﾞﾑ番 黒 保(2021.8.12),,0,,落札,1310000
JBA金沢,2024/03/08,231,10,---,時計,ROLEX,PG,,,116505, ﾗﾝﾀﾞﾑ番 ﾁｮｺ 保(2019.3.3) 別展,,0,,落札,5820000
JBA金沢,2024/03/08,232,7,---,時計,ROLEX,WG/SS,AT,,69174G, T番 ﾋﾟﾝｸ,,0,,落札,440000
JBA金沢,2024/03/08,232,8,---,時計,ROLEX,WG/SS,AT,,79174G, Y番 ﾋﾟﾝｸ,,0,,落札,436000
JBA金沢,2024/03/08,232,9,---,時計,ROLEX,SS,AT,,16570, A番 黒 保,,0,,落札,816000
JBA金沢,2024/03/08,232,10,---,時計,ROLEX,SS,AT,,16610, W番 黒 日ﾛﾚ,,0,,落札,980000
JBA金沢,2024/03/08,234,3,---,時計,ROLEX,YG,AT,,69178G, 90番 ﾐﾘﾔｰﾄﾞ ｼｬﾝﾊﾟﾝ 箱,,0,,落札,1100000
JBA金沢,2024/03/08,234,9,---,時計,ROLEX,YG/SS,AT,,16233G, S番 ｼｬﾝﾊﾟﾝ,,0,,落札,600000
JBA金沢,2024/03/08,234,10,---,時計,ROLEX,YG/SS,AT,,69173, 94番 ｼｬﾝﾊﾟﾝ,,0,,落札,384000
JBA金沢,2024/03/08,235,3,---,時計,ROLEX,YG/SS,AT,,116713LN, ﾗﾝﾀﾞﾑ番 黒 保(2011.11),,0,,落札,1660000
JBA金沢,2024/03/08,235,4,---,時計,ROLEX,WG/SS,AT,,16014, 67番 黒,,0,,落札,420000
JBA金沢,2024/03/08,235,6,---,時計,ROLEX,SS/YG,AT,,116523, V番 白 保(2010.12.29) 別展,,0,,落札,2430000
JBA金沢,2024/03/08,236,8,---,時計,ROLEX,SS,AT,,14270, U番 日ﾛﾚ,,0,,落札,600000
JBA金沢,2024/03/08,238,1,---,時計,ROLEX,WG/SS,AT,,6917, 30番 ｼﾙﾊﾞｰ ﾓｻﾞｲｸ,,0,,落札,200000
JBA金沢,2024/03/08,238,2,---,時計,ROLEX,YG/SS,AT,,69173, W番 ｼｬﾝﾊﾟﾝ,,0,,落札,360000
JBA金沢,2024/03/08,238,3,---,時計,ROLEX,YG/WG/PG,AT,,69149G, R番 ﾍﾞｾﾞﾙD ｼｬﾝﾊﾟﾝ ,,0,,落札,960000
JBA金沢,2024/03/08,238,4,---,時計,ROLEX,YG/SS,AT,,1601, 31番 ｸﾞﾚｰ,,0,,落札,455000
JBA金沢,2024/03/08,238,5,---,時計,ROLEX,WG/SS,AT,,16014, 65番 ｼﾙﾊﾞｰ,,0,,落札,440000
JBA金沢,2024/03/08,243,6,---,時計,ROLEX,YG/SS,AT,,69173, E番 ｼｬﾝﾊﾟﾝ,,0,,落札,420000
JBA金沢,2024/03/08,243,7,---,時計,ROLEX,YG,AT,,69178, N番 ｼｬﾝﾊﾟﾝ ｻｰﾋﾞｽ保,,0,,落札,940000
JBA金沢,2024/03/08,243,8,---,時計,ROLEX,YG,AT,,69178, R番 ｼｬﾝﾊﾟﾝ ｻｰﾋﾞｽ保,,0,,落札,900000
JBA金沢,2024/03/08,243,9,---,時計,ROLEX,WG/SS,AT,,16234, U番 黒,,0,,落札,636000
JBA金沢,2024/03/08,243,10,---,時計,ROLEX,SS,AT,,126900, ﾗﾝﾀﾞﾑ番 黒,,0,,落札,900000
JBA金沢,2024/03/08,244,2,---,時計,ROLEX,PG,AT,,116505, ﾗﾝﾀﾞﾑ番 ﾒﾃｵﾗｲﾄ 箱 保(2022.4) 特別展,,0,,落札,13000000
JBA金沢,2024/03/08,244,3,---,時計,ROLEX,PT,AT,,116506, ﾗﾝﾀﾞﾑ番 ｱｲｽﾌﾞﾙｰ 箱 保(2018.9) 特別展 ｼﾘｱﾙﾀｸﾞ後日発送,,0,,落札,17200000
JBA金沢,2024/03/08,250,3,---,時計,ROLEX,YG/SS,AT,,69173, S番 ｺﾝﾋﾟｭｰﾀｰ ｱﾗﾋﾞｱ ｱｲﾎﾞﾘｰ,,0,,落札,390000
JBA金沢,2024/03/08,250,4,---,時計,ROLEX,YG/SS,AT,,69173G, W番 ｼｬﾝﾊﾟﾝ 保,,0,,落札,490000
JBA金沢,2024/03/08,250,5,---,時計,ROLEX,WG/SS,AT,,116334, ﾗﾝﾀﾞﾑ番 黒 日ﾛﾚ(2010.10),,0,,落札,1150000
JBA金沢,2024/03/08,250,6,---,時計,ROLEX,YG/SS,AT,,116333, G番 ｼﾙﾊﾞｰ 保(2012.1),,0,,落札,1460000
JBA金沢,2024/03/08,250,7,---,時計,ROLEX,YG,AT,,18038, 5番 ｼｬﾝﾊﾟﾝ,,0,,落札,1650000
JBA金沢,2024/03/08,250,8,---,時計,ROLEX,YG,AT,135.93g,18038A, 9番 ｼｬﾝﾊﾟﾝ,,0,,落札,1820000
JBA金沢,2024/03/08,250,9,---,時計,ROLEX,YG,AT,137.53g,18238A, L番 ｼｬﾝﾊﾟﾝ,,0,,落札,1920000
